Feature ID,Domain,Phylum,Class,Order,Family,Genus,species
ad65a63a6f2c35406970301ee1bc5629,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,Unassigned
43265408d417d2f684ec6aa8fe995559,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,Unassigned
558384b1dedb1ea6b08a11e578017653,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured, uncultured,Unassigned
f81f2ed14504b7836c44dcc38b7cefb1,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured_bacterium
f608dbcdd0da98b0916d59ec9cb9294b,Bacteria, Planctomycetota, vadinHA49, vadinHA49, vadinHA49, vadinHA49, uncultured_bacterium
b51bede5945a3d6f7247e97291e106bc,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, uncultured_Cytophaga
b7f9bf79004b132d1bbba64c6f191a5b,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,Unassigned
047b90c71f77dc242ced5b0d10ce001e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
b9823852a9747d4357ebfa3afb1819d4,Bacteria, Bdellovibrionota, Oligoflexia, 0319-6G20, 0319-6G20, 0319-6G20,Unassigned
7c9d33f9e28bcfd95698b5ad41c775b3,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Roseomonas,Unassigned
0192fed76af315a2d5ad6b50412e3b39,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
816aad61385e675b9d0356855a6c3667,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,Unassigned
f0e81e101172191d108c0c3c2389b43d,Bacteria, Bdellovibrionota, Oligoflexia, 0319-6G20, 0319-6G20, 0319-6G20, uncultured_gamma
57b06662eec4e2de12006773a622968b,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas,Unassigned
286f90e364eac7581f7beb37f209837a,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Saprospiraceae, Phaeodactylibacter, uncultured_bacterium
f24b0ec6c3f43d18769c20f6d58a0f68,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, uncultured, uncultured, uncultured_soil
9d0efa54dfdc0ce5879078319eb36629,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, Phreatobacter, uncultured_Alphaproteobacteria
0fdedaaaa65e83295ceab0dee9f7e025,Bacteria, Armatimonadota, Fimbriimonadia, Fimbriimonadales, Fimbriimonadaceae, Fimbriimonadaceae, uncultured_bacterium
6b19d35add391f7508e47d7ac30cfe84,Bacteria, Patescibacteria, Parcubacteria, Candidatus_Kaiserbacteria, Candidatus_Kaiserbacteria, Candidatus_Kaiserbacteria,Unassigned
eceb96ecdcf2af4e96d6191376b7eff2,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured, uncultured, uncultured_bacterium
bb4a3bafa6295ae37eb77a49188102ef,Bacteria, Bdellovibrionota, Oligoflexia, 0319-6G20, 0319-6G20, 0319-6G20, uncultured_bacterium
7eb39e174702d356cbd7debab457334b,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus,Unassigned
a12a41c92dfd902a782aad681fd2ff27,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
982b905c2a3f6125f39306001999d2e8,Bacteria, Armatimonadota, Fimbriimonadia, Fimbriimonadales, Fimbriimonadaceae, Fimbriimonadaceae,Unassigned
9e3f5aaa7f84e7b5fcc27ec341166f6d,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter, metagenome
72e366bdc61353e95081bcccb3389bca,Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Rheinheimera,Unassigned
d6e7d73e18b3d0b01a79417f72877021,Bacteria, Planctomycetota, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, SM1A02, unidentified_marine
f99034a78b2cc93e2d3131301ebae83e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured, uncultured, metagenome
a08e8d0eba729ea872d7a18cecf6bfce,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae,Unassigned,Unassigned
8993e6a6f7c04df66b33a8a61d60f238,Bacteria, Bacteroidota, Bacteroidia, Bacteroidetes_VC2.1_Bac22, Bacteroidetes_VC2.1_Bac22, Bacteroidetes_VC2.1_Bac22, metagenome
127715433cebb5f11a7a9666699f4f51,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
97f32661b1c6d8952b6b08486a0d4a8c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
6c9c38f59d847d43e9badf2e269b4034,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Fusarium_circinatum
bebf5e001efb0707fec621cd91147cbc,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured,Unassigned
93e277b26a815e4b4677068b377697dc,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
8980f712f4b5f72d015346d38ed1de32,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, uncultured,Unassigned
ce72009c0c36b5ff547b9a0c89f669ce,Bacteria, Firmicutes, Bacilli, RF39, RF39, RF39,Unassigned
9b1900a957033b989aa848bbaa0cb89b,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,Unassigned,Unassigned
53475429ad6fcf842f80b98684786d0f,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylophilus,Unassigned
25fc6ff66733ca75721c723fc229eeba,Bacteria, Bdellovibrionota, Bdellovibrionia, Bacteriovoracales, Bacteriovoracaceae, Bacteriovorax, uncultured_bacterium
a43b4c14afd61af16909a64e049e97e8,Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, uncultured, uncultured_bacterium
3293f86d0c8e4b81da3122a5f3e2d44b,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, NS11-12_marine_group, NS11-12_marine_group,Unassigned
683651d485391c87f0fb3711cd9f2f31,Bacteria, Bdellovibrionota, Oligoflexia, Oligoflexales, uncultured, uncultured, uncultured_bacterium
e49418c948bfe879c29a73822e9f0614,Bacteria, Elusimicrobiota, Lineage_IIb, Lineage_IIb, Lineage_IIb, Lineage_IIb, uncultured_bacterium
7e158ba55ea5d6b5f6b6fbb0b01e7931,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
97ed2f1909c57960919588f930efe9e0,Bacteria, Bdellovibrionota, Oligoflexia, Silvanigrellales, Silvanigrellaceae,Unassigned,Unassigned
09dd85b4f6fd25099223fcb5474b803e,Bacteria, Myxococcota, Polyangia, Blfdi19, Blfdi19, Blfdi19, uncultured_Cystobacterineae
33a64fa8d243edf87b446d2531177993,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Rhodocyclaceae, Propionivibrio, uncultured_beta
35d467c93a4662e82c7adaaab7a5790f,Bacteria, Actinobacteriota, Thermoleophilia, Gaiellales, uncultured, uncultured, metagenome
90a867a26d7d84c5fd722c5ba946c67a,Bacteria, Firmicutes, Bacilli, RF39, RF39, RF39, uncultured_bacterium
c8b8a7804fac00b2a14db57ef09828e5,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured, uncultured_bacterium
d8234076a4fbd2d5d5a4c8245ad5ad5c,Bacteria, Patescibacteria, Gracilibacteria, Gracilibacteria, Gracilibacteria, Gracilibacteria, metagenome
60793066f84113a918e59bb3a817f1b4,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
36e23dfa44e8d4b97e5f9eb95e7d94bd,Bacteria, Acidobacteriota, Holophagae, Holophagales, Holophagaceae, uncultured, uncultured_Acidobacteria
cc40b03f4e9d74ac9bc80407a1c35c0e,Bacteria, Chloroflexi, Ktedonobacteria, Ktedonobacterales, Ktedonobacteraceae, HSB_OF53-F07, uncultured_Ktedonobacter
9b31171cd4d15fb08b021a91db9d354a,Bacteria, Cyanobacteria, Cyanobacteriia, Phormidesmiales, Nodosilineaceae, Nodosilinea_PCC-7104,Unassigned
f4425240256a09148318affd73c04bca,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
1a32ecfdfa2ed42991833e83f60b98e6,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, NS11-12_marine_group, NS11-12_marine_group, uncultured_bacterium
6b83d77be6b18e0061c2600821d956e7,Bacteria, Cyanobacteria, Cyanobacteriia, Cyanobacteriales,Unassigned,Unassigned,Unassigned
4f87a2405934833c153fb18ebe569975,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
1aafdb53480667f92a9c3196e21a4c75,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Gallionellaceae,Unassigned,Unassigned
5065c72aa8b0330b49c57f93828957cf,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Chitinimonadaceae, Chitinimonas, uncultured_bacterium
c2a6906ea4cb10ae85c299b3a013e280,Bacteria, Planctomycetota, Planctomycetes, Pirellulales, Pirellulaceae, Pirellula, uncultured_bacterium
52d98413878e307f8058fa610274a59d,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, SH3-11, uncultured_verrucomicrobium
ae65b2613a38dc77b25a6ca1efd7c037,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, NS11-12_marine_group, NS11-12_marine_group,Unassigned
37c3b6f12b5efba55ed5694d28100765,Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, uncultured,Unassigned
3efbfc348b676311b1c3fbc31945d5d6,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae,Unassigned,Unassigned
8099547f5501dabb983f20f59f4a92dd,Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, uncultured, uncultured, uncultured_bacterium
26c6ee7a94516d61073163cff1f82c82,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, uncultured, uncultured_bacterium
0e7a7c6bd526fd20498428048ebd1984,Bacteria, Acidobacteriota, Blastocatellia, 11-24, 11-24, 11-24,Unassigned
00ed636443286e0ae93a33c4eb25556e,Bacteria, Proteobacteria, Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
fd19c11ce2901b3983ec834c70cebe50,Bacteria, Proteobacteria, Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
5579b6342f35ddb51fd17fb11a74a24d,Bacteria, Planctomycetota, Planctomycetes, Gemmatales, Gemmataceae, Gemmata, uncultured_bacterium
72ccf0ffe710ded2a3adc96bd5e7d0c6,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, uncultured, uncultured_bacterium
9ce1650826f6d0a90a3b90bb6b4dbacd,Bacteria, Acidobacteriota, Blastocatellia, 11-24, 11-24, 11-24, uncultured_bacterium
ae7bd771b0d628496797b59fcfafc3b1,Bacteria, Patescibacteria, Parcubacteria, Candidatus_Lloydbacteria, Candidatus_Lloydbacteria, Candidatus_Lloydbacteria, uncultured_bacterium
b2e28f55088e6381e2adfab265c11189,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, Phreatobacter, uncultured_Alphaproteobacteria
8b5796988804587bb1e02f09d3446f0b,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, Saccharimonadales, Saccharimonadales,Unassigned
84a6ecd17744325d551d1399a7a253df,Bacteria, Bdellovibrionota, Oligoflexia, Oligoflexales, uncultured, uncultured, uncultured_bacterium
87160d7f67042c668822b6278a16ebe9,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
d60ea32ec043b8cb552df7c488cae3c7,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, UCG-005, uncultured_Ruminococcaceae
33d0581d9210201c667682c231849f9e,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,Unassigned
26e66dc52c79b58377ac71101f8ef9b7,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
565f65299188f68a309a1d49ee225fc9,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Nubsella,Unassigned
9c7a646d9e25e42eb9c24367c4ab1dc0,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,Unassigned
ff4384a09d714321bfc7c563629da9a3,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,Unassigned
a384f96b24a509414e5579e75f086023,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,Unassigned
eb4a2dcefa64453ae43cfb5fe3441d9d,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
65af55a35590099eee449e89b2e91a14,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, uncultured, uncultured_bacterium
64507e57c91903775b1315ef21542f53,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, uncultured, uncultured, uncultured_bacterium
916d28ce55c5f2a9f6d19b82ff24b4e8,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
380c11022e2141292d616650fdc90cbc,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, uncultured_Verrucomicrobiaceae
444770e8081e6c9b54bd9bdcecff2cbb,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Rhodovastum, metagenome
0cd397c03b3ecae9c4bb2e9ac5362044,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
241d6d8bfa93a24dd11b39d2f370cf3e,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2c39ae2c3f2b733276627bb0b264bd50,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
36d1f67025fa1c84e62ca67076d3eb8f,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Unassigned
e712236546f665619541e008bc3ae027,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured, uncultured_Haliscomenobacter
4b48d9899e57214fb4770bd015323530,Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, uncultured,Unassigned
58d40b96b19773ab9f0867c5be4d8bbc,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, DEV114, uncultured_verrucomicrobium
69aab96612c3091113f2c2350d7dbf4d,Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, A4b, metagenome
119a3843cbdfbb32c27ba1c496153258,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, uncultured, uncultured, metagenome
fd039091f7aeb1708699a02473004d8a,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ffd00b9cac781219d4836afa242a3c12,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
92bb26a40e285d8db4a5d496f6a58233,Bacteria, Acidobacteriota, Blastocatellia, Blastocatellales, Blastocatellaceae,Unassigned,Unassigned
3c6fde49de47833a1fe644d7e976905b,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Ancalomicrobiaceae, Ancalomicrobium,Unassigned
fdc44a499b6009580df9c73008d7dd36,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, metagenome
686606201b400deecb03a9c507441b58,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, env.OPS_17, env.OPS_17, uncultured_Bacteroidetes
f3f131276ba4348285dfc988f9b8e20a,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Pedosphaeraceae, uncultured_bacterium
862611b42add4329be76742aa22d2dd9,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
a6c337155a58870e81ad47616b05af82,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas,Unassigned
913fef990b68452fd6e85cbc9a886dda,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Rhodoluna,Unassigned
d9c144bc3d6c5f99805710f9a8221db0,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Roseococcus, Roseococcus_sp.
0481ff9c56d2413ba19e9cfbcfd106e9,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Rhynchosporium_secalis
790f08953f83849d14aa5380b7872f25,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,Unassigned
3e628d6691800d7384dad0e563ce5885,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Rhynchosporium_secalis
9e4f148b219e291059d4b0e7a6096437,Bacteria, Gemmatimonadota, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, Gemmatimonas,Unassigned
e66987a708eb6794104064ec19229841,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, uncultured, uncultured, uncultured_Cytophagales
acb2b53446333dcc9068f3380b91887f,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Roseococcus, Roseococcus_sp.
b3479ecfe1177d5ac9ce30407d0f1389,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, uncultured, uncultured_bacterium
bd5d6f91eb853950e20d6b4bb2378973,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, uncultured_bacterium
99df7e9ad674619204b9648d9d20b53a,Bacteria, Cyanobacteria, Cyanobacteriia, Phormidesmiales, Nodosilineaceae, Nodosilinea_PCC-7104,Unassigned
6055056e33e9aeda0b094a9b0ea36d5d,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Alcaligenaceae, Parvibium, Parvibium_lacunae
8faf7a7da6a3c81b0de83dc9a5e023bb,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Candidatus_Megaira,Unassigned
f9431bfa2ecf5582f3368530f500f360,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Opitutales, Opitutaceae, Cephaloticoccus,Unassigned
a6dc3817aabd558cf5beff7724269b58,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus_Udaeobacter, uncultured_cyanobacterium
62a377143e26d8a685a6c1d851d9270c,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
416c317dfaa00e5be3b13c349d018224,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, ZOR0006, uncultured_bacterium
f6da31c9e8321aa5dc525c8b4f9446ae,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales,Unassigned,Unassigned,Unassigned
a968a050bd8d78d7b6274ce79c8a4153,Bacteria, Patescibacteria, Parcubacteria, Parcubacteria, Parcubacteria, Parcubacteria, uncultured_bacterium
b5a284990d96d67aa3bd17d93eff1cb8,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured, uncultured, uncultured_bacterium
103a6d97a9b24a26e106a18a852c1fe7,Bacteria, Verrucomicrobiota, Omnitrophia, Omnitrophales, Omnitrophaceae, Candidatus_Omnitrophus, uncultured_bacterium
7af5bc80cbb4349ec58dd0bd603b132e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured, uncultured,Unassigned
69d336b80ec6269a4563c067dec4fb15,Bacteria, Bdellovibrionota, Bdellovibrionia, Bacteriovoracales, Bacteriovoracaceae, Bacteriovorax, uncultured_bacterium
feccc5b2c5d89447cf8c3b71d11e2773,Bacteria, Nitrospirota, 4-29-1, 4-29-1, 4-29-1, 4-29-1,Unassigned
d2d1e0c71ed4e838e79cafd7ad12f195,Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured, metagenome
88dd561876151661e7b1a68fb007c5ec,Bacteria, Bdellovibrionota, Bdellovibrionia, Bacteriovoracales, Bacteriovoracaceae, Peredibacter, uncultured_bacterium
57f2d5ef2c7b1a4bbbdd175a5740a491,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, uncultured, uncultured_bacterium
b10edba693a1074e53fadd4bee8d195f,Bacteria, Bdellovibrionota, Bdellovibrionia, Bacteriovoracales, Bacteriovoracaceae, Bacteriovorax, uncultured_bacterium
9a3adc7ccd8600a4bdc2c58d3cfb2484,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, KD3-93, KD3-93,Unassigned
46a8173ed02f89468326543e60235a4b,Bacteria, Bdellovibrionota, Oligoflexia, Silvanigrellales, Silvanigrellaceae, Silvanigrella,Unassigned
92e503ebe7fbdb323c251d8f2dbbf28a,Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, Vermiphilaceae, uncultured_soil
4c46195a1c42442ab01cbb2738fa7966,Bacteria, Bacteroidota, Kapabacteria, Kapabacteriales, Kapabacteriales, Kapabacteriales, uncultured_bacterium
0e8dde44cb9cea7cead4b545c4887630,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, uncultured_bacterium
4c7c533af8612843871b03162aa0b065,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
2634d4cab16fe77d02966f92d9a90485,Bacteria, Armatimonadota, Chthonomonadetes, Chthonomonadales, Chthonomonadaceae, Chthonomonas, uncultured_bacterium
f7391ed79b0654155194e8c6d4e8145a,Bacteria, Verrucomicrobiota, Kiritimatiellae, WCHB1-41, WCHB1-41, WCHB1-41, uncultured_verrucomicrobium
22a9463677f2cb8aa6ce6535e0ca43dd,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
5190dd9cdab529dcee08af5c57dc4801,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
17768442ca058cfa5acd31546dca8bcb,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Ahniella, metagenome
fc34e6972b8873bf445c11f8bce45ce3,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
969c1cb15873bbd1ea4e5907480c75f3,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Rhynchosporium_secalis
7b20baf18864363ceef71b43316ed299,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Amoebophilaceae, Candidatus_Amoebophilus, Candidatus_Amoebophilus
e03d1671fefecab1b128ea55720f3e78,Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Cellvibrionaceae, Cellvibrio,Unassigned
af9fa11f81d4481e101f4b8aec054d4b,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, env.OPS_17, env.OPS_17,Unassigned
5da500c226b8fca46b4e7a5abdda9ccd,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured, metagenome
4be01795c558ae1ac9d32f63771543c9,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Neisseriaceae, uncultured, uncultured_beta
fedd8f872e5cc68578c256aa63442220,Bacteria, Proteobacteria, Alphaproteobacteria, Caedibacterales, Caedibacteraceae, uncultured, uncultured_bacterium
9936926c89da73e6bb494e9ae1d62a40,Bacteria, Dependentiae, Babeliae, Babeliales,Unassigned,Unassigned,Unassigned
0ee7879b705557de25daceba808e9a6b,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
0c7835e08916a398389d27b9bf775cd6,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,Unassigned
fd2faeecdfa40e693c3fe9ec40d6ec7e,Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter, Acidobacteria_bacterium
420e976b9de533e905c04cfcd5280fe5,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned
5761850a1906985663859c7c46bb75c6,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Nubsella,Unassigned
865bcfa580e78680efaeefcde7ae1eaf,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Propionibacterium,Unassigned
bccf1464a96f7b1152ca16823b568592,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Leucobacter,Unassigned
af278258a6a9b353342ba0a9dd85f888,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Flavihumibacter, uncultured_bacterium
63085d80e2398c2d23b0f8a6da4d8153,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned
1625973de95b92d12ed02dd64dea6eef,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Sclerotinia_borealis
fec5a26a245f418988a8a62eb9d91bdb,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, NS11-12_marine_group, NS11-12_marine_group, uncultured_bacterium
8454bcbd2675fdbbb442b746fe030b35,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Cytophagaceae, Cytophaga, uncultured_bacterium
9f2c5f3327ee3b1c5441d0360e2414f5,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, DEV114, uncultured_verrucomicrobium
fc0881510f0e5ea6c7fffeca08cf391a,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,Unassigned
2044f2828aabcd98329c5d0019eaa397,Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, uncultured, uncultured, metagenome
8be8eb8a8fde94cc4a7a0026f0e3c2d2,Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, Candidatus_Paracaedibacter, metagenome
93691034b372921e33e549418b406b33,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
7359790b9124fa0457b49a6c8d6cd57c,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae,Unassigned,Unassigned
